n,iterations_number,t_grover,std_grover,cpu_avg,ram_avg,ram_mb,ram_peak,cores
20,10,52.321688414099995,0.033652559296141075,6.622018348623855,0.1271839021118409,83.42578125,0.12953909206179567,2
