n,iterations_number,t_grover,std_grover,cpu_avg,ram_avg,ram_mb,ram_peak,cores
3,3249,5.733551246537396e-06,3.594684174780237e-06,1.4,0.0,0.0,0.0,16
4,1521,9.935790927021697e-06,9.180076397511867e-06,1.8,0.0,0.0,0.0,16
5,121,1.2546636363636363e-05,5.000607129806007e-07,1.9,0.21386776944665606,68.75000000000001,0.21386776944665606,16
6,49,2.2556714285714285e-05,6.054244723057258e-07,0.0,0.0,0.0,0.0,16
7,25,3.8350559999999996e-05,3.7602013585267834e-06,0.0,0.0,0.0,0.0,16
8,10,7.126269999999999e-05,2.3211183631076544e-06,0.0,0.21387992102446549,68.75390624999999,0.21387992102446549,16
9,10,0.0001209827,2.037850940465361e-06,0.0,0.21389207260227497,68.7578125,0.21389207260227497,16
10,16,0.0002254230625,2.6837011404572728e-05,0.0,0.0,0.0,0.0,16
11,256,0.00045331149609375,1.4413504187827944e-05,1.1,0.21390422418008445,68.76171875,0.21390422418008445,16
12,49,0.001033660918367347,1.1270283575323085e-05,0.3,0.21390422418008445,68.76171875,0.21390422418008445,16
13,12544,0.0007532695573979592,2.3124856026849354e-05,98.97717391304347,0.22787226687887863,73.78515625,0.2295311532430617,16
14,16,0.0010160876875,7.883403382793077e-06,0.0,0.0,0.0,0.0,16
15,676,0.0015254522662721893,1.9907201717750696e-05,90.21000000000001,0.22976203322144156,73.859375,0.2297620332214416,16
16,10,0.0025540977,3.4409987891276245e-05,2.9,0.0,0.0,0.0,16
17,100,0.00451916235,0.00012360566673906006,84.62,0.23803968802525194,76.90625000000001,0.23924026391282752,16
18,25,0.00894685216,4.225786038289208e-05,73.06666666666666,0.2471752442224108,79.45703125,0.24717524422241083,16
19,10,0.0186342725,0.0006301263299052288,74.5,0.2465798169097468,79.26562499999999,0.2465798169097468,16
20,10,0.0389130985,5.922908977155285e-05,75.76666666666667,0.2725720418442012,87.62109375,0.2725720418442012,16
21,10,0.0840995982,0.00022426454747799776,80.62,0.3226729971526423,103.7265625,0.3226729971526423,16
22,10,0.3929393954,0.00851802178500769,90.14,0.4225589667464783,135.8359375,0.42255896674647825,16
23,10,0.9278646824,0.001744630627289354,90.4,0.6235339121372875,200.5703125,0.623934914205,16
24,10,1.908185092,0.02892526989507416,90.14999999999999,1.0249552092841943,329.58203125,1.0252650745183358,16
25,16,4.54108058875,0.2348860464345856,90.612,1.8219745938977414,585.7460937500001,1.8221412441077,16
26,10,8.970965226299999,0.33240069622007656,82.95555555555556,3.41471488023891,1097.7617187499998,3.4149214570616704,16
27,16,17.00782705075,0.2000541488425532,93.43333333333334,6.6004412219207875,2121.78515625,6.600457579813994,16
28,25,40.29678845976,2.1953044500758874,88.30980392156862,12.971481219007389,4169.816406249999,12.9714812190074,16
29,36,85.31367184363889,9.043705303223568,88.73200000000001,25.699313682935834,8266.75390625,25.716250450823537,16
30,100,210.67520846388,26.357948518032924,82.8490566037736,51.16881273537963,16449.50390625,51.17118122085444,16
