n,iterations_number,t_grover,std_grover,cpu_avg,ram_avg,ram_mb,ram_peak,cores
3,10,2.881024376,0.0179262818683032,99.5043795620438,0.30598214696614057,103.40234375,0.3216643771071593,16
4,10,4.6367836643,0.027590877848223175,99.75818181818182,0.35076856234755627,122.96875,0.3825316229584592,16
5,10,6.473535132199999,0.14464490352631632,99.77243066884178,0.4329942847617903,155.24609375,0.4829400981968883,16
6,10,8.774179228700001,0.05429852470902581,99.79855769230768,0.5594000510880307,203.18359375,0.6320642429537565,16
7,10,11.115863725399999,0.05235705184230636,99.93937381404176,0.7319310458397842,267.90234375000006,0.8333915596365951,16
8,10,14.1718138044,0.08194895583981023,99.87498138495903,0.9649575458557662,352.94140625,1.0979313764029754,16
9,10,17.1834802896,0.16966162972212545,99.86726044226039,1.2654544109810795,461.20703125,1.4347244660445464,16
10,10,20.79114966,0.09424095656314915,99.76407914763983,1.6429367265444412,595.7929687500001,1.853394877016934,16
11,10,24.6286134395,0.15646719173838344,99.13781584582084,2.1084328011954727,760.50390625,2.365778244668344,16
12,10,29.3370391665,0.2776703294196365,98.6694774774746,2.6692497984056174,957.3359375,2.9780840245048688,16
13,10,34.4532765449,0.308395757602083,98.45753676470513,3.335707056653878,1188.64453125,3.6976396170552235,16
14,10,41.2685181934,0.367573967761474,98.3630340240475,4.120364069315548,1461.31640625,4.545868251394242,16
15,10,50.1321406255,0.37945605344322736,98.3934512528951,5.030979820161588,1775.1015625,5.52199222663662,16
16,10,64.3975449176,0.152953480650275,98.55848871442855,6.078699129697908,2132.6406250000005,6.634226008383373,16
17,10,89.876795814,0.5377767643259336,98.7703464474547,7.26633105671856,2533.05078125,7.879823340383273,16
18,10,142.30780112370002,1.4508778059956169,99.0351678550296,8.610153496642727,2997.51953125,9.324694372665759,16
19,10,243.59760999670002,4.276437889903629,99.34613179271032,10.146093116018642,3520.91796875,10.952884085505781,16
20,10,471.1580257457,11.19654781270896,99.51751889027113,11.891074228228849,4110.62890625,12.787358958172451,16
21,10,1205.651828841,34.709921965988514,95.1296388465215,13.83859002331147,4769.066406250001,14.835628664839476,16
22,10,2363.9567000737998,53.381696436751284,92.52371129715056,16.0582112961528,5514.499999999999,17.15452612801564,16
23,10,4791.986925909,50.53463443777962,90.94847398607745,18.674937412454458,6394.9375,19.893394220831812,16
