n,iterations_number,t_grover,std_grover,cpu_avg,ram_avg,ram_mb,ram_peak,cores
20,10,8.947204423799999,0.11281231865570356,6.1659196290571465,0.43301580812763824,288.75390625,0.4481857278939086,1
