n,iterations_number,t_grover,std_grover,cpu_avg,ram_avg,ram_mb,ram_peak,cores
3,3025,0.001860491565289256,0.00016411227731708412,95.95593220338982,0.37362541841431685,120.4765625,0.3747790083412086,16
4,10,0.002518891,5.245438433746241e-05,35.0,0.3689178965988904,118.7109375,0.36928649450390144,16
5,10,0.0034651163,3.54864025635172e-05,71.2,0.36930269660961623,118.71875,0.3693107976624736,16
6,10,0.0052929542,5.3128855283483505e-05,61.866666666666674,0.3695214250367656,118.921875,0.3699426797853496,16
7,10,0.0077636332,0.000113692104263909,38.9,0.37233654090470697,121.23046875,0.37712426314342157,16
8,10,0.0126678991,0.0002659454739125004,63.800000000000004,0.37751918947021906,121.54687499999999,0.37810854106559383,16
9,10,0.0203692574,0.00031964074781583567,68.575,0.3880211918682117,125.9765625,0.391888431976006,16
10,10,0.0314788232,0.0005710564043106231,63.4,0.3933174577000488,126.8984375,0.3947562046875203,16
11,10,0.052820304,0.0013222853722414756,69.17142857142856,0.39652512744359364,127.77734375000001,0.39749031002688784,16
12,10,0.0979988205,0.002603287218172877,74.45454545454545,0.40279060797366967,130.0625,0.40459898390924326,16
13,10,0.2034997225,0.004660021858835267,68.26428571428572,0.41244456427830445,133.3828125,0.4149278263024093,16
14,10,0.4584809152,0.0036812355433250275,54.81304347826087,0.42989857198285714,139.06640624999997,0.43260837416365233,16
15,36,0.35214508008333334,0.014555474385410017,76.11604938271608,0.4405615828063903,146.734375,0.4564619243022229,16
16,10,0.6082830743,0.01612089303473326,64.22777777777777,0.44852694302841417,153.50390625,0.47752061120499556,16
17,10,1.0730342498,0.020370591086945913,50.40357142857143,0.5023471556564013,176.52734375,0.5491420195171376,16
18,10,2.3611356709,0.027442309995500066,40.55294117647058,0.5258949916838023,174.73828125000003,0.543576596204114,16
19,10,6.049929258600001,0.03463034434481782,29.939805825242715,0.57417356498747,229.80078124999997,0.7148652578206652,16
20,10,16.6098657694,0.04481781275879245,21.540384615384614,0.8746889430800987,326.37890624999994,1.0153009040896503,16
21,10,49.0565835762,0.15456050959028658,16.696380090497737,1.0399132651201826,345.9609375,1.076216771050758,16
22,10,166.3796268291,1.0193703577224273,12.861708860759494,1.0455436694783884,428.45703125,1.332845973993433,16
23,10,495.4252136221,4.246633377266791,10.010736842105253,1.2121053506279458,533.0703125,1.65827741885388,16
24,10,1433.8258189865,7.366059504740974,8.54044117647059,1.6161851630358368,649.3906250000001,2.020127146834702,16
25,10,4303.8580136363,18.396467842561012,7.445510835913308,1.846105892676609,877.62109375,2.730107469782364,16
