n,iterations_number,t_grover,std_grover,cpu_avg,ram_avg,ram_mb,ram_peak,cores
3,60516,0.0029557391205301074,0.01828599224875379,97.10962837837783,0.885974478749993,289.40625,0.9003331331026732,32
4,25,0.005221880599999999,0.00019992885577791583,47.4,0.9010136661982736,289.62109375,0.9010136661982736,32
5,10,0.0082274985,0.0001747575260723968,30.5,0.9010258185749807,289.7265625,0.9010258185749807,32
6,10,0.0139677158,0.00018705736091655591,59.5,0.9013417803693666,289.7265625,0.9013417803693666,32
7,10,0.0214850842,0.00040407659631939427,75.83333333333333,0.9019980087115527,289.9375,0.9019980087115527,32
8,10,0.036141229299999994,0.0006603162492673155,80.15,0.9028000655742247,290.1953125,0.9028000655742247,32
9,10,0.0591825093,0.0005958152099651274,90.93333333333334,0.9028000655742247,290.1953125,0.9028000655742247,32
10,10,0.0972852077,0.0006955139275936017,96.32000000000001,0.9028122179509317,290.19921875,0.9028122179509318,32
11,10,0.1546598364,0.0013284125990083218,97.79375000000002,0.9043798745461546,290.703125,0.9043798745461543,32
12,10,0.2538012263,0.0028797550728936827,98.53461538461539,0.9101101875626797,292.734375,0.9106991104338726,32
13,10,0.418100414,0.0012087611798217216,99.44047619047615,0.9197051789430813,295.63671875,0.9197283263272855,32
14,10,0.6812609986,0.0011114970607376741,99.57647058823521,0.9308292582671667,299.25390625,0.9309814271581072,32
15,10,1.1269344007,0.0034838027719588274,99.60088495575224,0.9395620805449206,302.0703125,0.9397432907639627,32
16,10,1.8962406048,0.006285736835535014,98.53809523809524,0.9594389035327533,309.29296875,0.9622130352954844,32
17,10,3.2388784428000004,0.042811899348094505,93.78606811145511,1.0067829645816895,324.2265625,1.0086715714469217,32
18,10,6.2634985701,0.2257616031864099,84.21807999999993,1.0599823225471505,342.69921875,1.0661401608950372,32
19,10,12.3402015723,0.11697406448542647,81.09186991869908,1.17755393966159,381.3203125,1.186290709398636,32
20,10,27.7510388809,0.7078001951740523,79.91066907775757,1.376930623245254,448.5625,1.3954817220355278,32
21,10,70.57301803280001,1.1059739357146887,77.98368511123806,1.654817863940487,553.21484375,1.7209102178763165,32
22,10,436.3812586985,8.028013798762553,65.16423672258794,2.080047357427911,661.21484375,2.256951554428733,32
23,10,1275.5685720379,36.00476120795668,68.01937558048029,3.1693391509218407,913.9921875,3.423239451767399,32
24,81,3425.547603378358,332.0910312399393,72.10272451850439,5.074540078255968,1519.11328125,6.293922487037364,32
25,10,8634.1784352057,77.78243104223581,77.16813885567188,7.892333785839769,2127.7109375,9.797865872516951,32
