Tiempo promedio (ms),Desviación estándar (ms),RAM media (KB),RAM pico (KB),Qubits,Iteraciones óptimas
2272.656,0.000,12911.429,12912,19
2158.250,0.000,13035.399,13036,19
2243.031,0.000,13047.423,13048,19
2399.471,0.000,13023.443,13024,19
2508.736,0.000,12947.468,12948,19
2478.266,0.000,13110.180,13112,19
