Tiempo promedio (ms),Desviación estándar (ms),RAM media (KB),RAM pico (KB),Qubits,Iteraciones óptimas
1142.773,0.000,8929.451,8932,18
1068.069,0.000,8702.792,8704,18
1071.864,0.000,8998.792,9000,18
1068.741,0.000,8918.792,8920,18
1044.080,0.000,8926.757,8928,18
1023.386,0.000,9015.485,9020,18
1056.961,0.000,8730.248,8732,18
1052.047,0.000,8800.000,8800,18
1048.044,0.000,9006.769,9008,18
1056.684,0.000,8890.781,8892,18
