n,iterations_number,t_grover,std_grover,cpu_avg,ram_avg,ram_mb,ram_peak,cores
20,10,10.751720240600001,0.01255015559802786,7.018181818181817,0.2581639160355137,83.37890625,0.2593754283431178,1
20,10,5.0582632037,0.012286559722670171,12.390909090909092,0.27131556869870216,87.74218749999999,0.2729487407562947,2
20,10,2.2565005315,0.006259243305247763,23.619999999999997,0.26586331726853263,86.3359375,0.2685743359249829,4
20,10,0.8259995785,0.0004595469299089292,47.55,0.25628646612110145,83.9296875,0.261088769087848,8
20,10,0.7789454777,0.004884000130142847,70.85999999999999,0.2500976986855882,80.47656250000001,0.25034680603068227,12
20,49,0.039322699591836735,0.0004644350482878777,95.10499999999999,0.2705068811954819,87.9609375,0.273629229113625,16
