Timestamp,Command,Duration_ms,Average_RAM_MB
2025-09-30 09:26:37,make -j17,190.839166304,19.477
2025-10-01 09:01:43,make -j17,38.865584347,22.192
2025-10-01 09:10:49,make -j17,9.846145973999999,37.969
2025-10-01 09:12:26,make -j17,11.070337987,37.311
2025-10-01 09:13:48,make -j17,38.595912119,11.409
2025-10-01 09:15:44,make -j17,8.324159963,24.875
